YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-11-19,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.036,1,0.016,1,0.319,51,0.42,0
2010-11-19,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.036,1,0.016,1,0.318,51,0.42,0
2010-11-19,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.036,1,0.016,1,0.318,51,0.42,0
2010-11-19,8:00,88.9,127.6,10,525,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,25,146,28,1,25,4,10,146,16,1,10,-9900,99,-9900,99,-9900,99,0.4,51,0.036,1,0.025,1,0.317,51,0.42,0
2010-11-19,9:00,84.9,136.3,125,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,63,25,504,28,18,25,63,10,504,16,18,10,-9900,99,-9900,99,-9900,99,0.4,3,0.036,1,0.025,1,0.316,51,0.42,0
2010-11-19,10:00,79.9,149.6,247,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,148,25,688,28,27,25,148,10,688,16,27,10,-9900,99,-9900,99,-9900,99,0.3,51,0.036,1,0.025,1,0.315,51,0.42,0
2010-11-19,11:00,76.5,163.6,326,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,212,25,770,28,32,25,212,10,770,16,32,10,-9900,99,-9900,99,-9900,99,0.3,51,0.036,1,0.025,1,0.314,51,0.42,0
2010-11-19,12:00,75.2,178.1,358,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,238,25,797,28,35,25,238,10,797,16,35,10,-9900,99,-9900,99,-9900,99,0.3,3,0.036,1,0.025,1,0.313,51,0.42,0
2010-11-19,13:00,76.0,192.7,339,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,223,25,784,28,33,25,223,10,784,16,33,10,-9900,99,-9900,99,-9900,99,0.3,51,0.036,1,0.025,1,0.312,51,0.42,0
2010-11-19,14:00,78.9,206.8,271,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,168,25,720,28,29,25,168,10,720,16,29,10,-9900,99,-9900,99,-9900,99,0.3,51,0.036,1,0.025,1,0.311,51,0.42,0
2010-11-19,15:00,83.5,220.3,159,1400,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,85,25,569,28,21,25,85,10,569,16,21,10,-9900,99,-9900,99,-9900,99,0.3,3,0.036,1,0.025,1,0.310,51,0.42,0
2010-11-19,16:00,88.2,230.7,28,875,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,12,25,238,28,4,25,12,10,238,16,4,10,-9900,99,-9900,99,-9900,99,0.3,51,0.036,1,0.025,1,0.309,51,0.42,0
2010-11-19,17:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.036,1,0.025,1,0.308,51,0.42,0
2010-11-19,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.036,1,0.025,1,0.307,51,0.42,0
2010-11-19,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.036,1,0.025,1,0.307,51,0.42,0
2010-11-19,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.036,1,0.025,1,0.306,51,0.42,0
2010-11-19,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.036,1,0.025,1,0.305,51,0.42,0
2010-11-19,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.036,1,0.025,1,0.304,51,0.42,0
2010-11-19,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.036,1,0.025,1,0.303,51,0.42,0
2010-11-19,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.036,1,0.025,1,0.302,51,0.42,0
2010-11-20,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.037,1,0.025,1,0.301,2,0.42,0
2010-11-20,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.037,1,0.025,1,0.300,51,0.42,0
2010-11-20,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.037,1,0.025,1,0.299,51,0.42,0
2010-11-20,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.037,1,0.025,1,0.298,51,0.42,0
2010-11-20,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.037,1,0.025,1,0.297,51,0.42,0
2010-11-20,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.037,1,0.025,1,0.296,51,0.42,0
2010-11-20,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.037,1,0.025,1,0.295,51,0.42,0
2010-11-20,8:00,89.0,127.8,8,479,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,25,156,28,1,25,4,10,156,16,1,10,-9900,99,-9900,99,-9900,99,0.4,51,0.037,1,0.020,1,0.294,51,0.42,0
2010-11-20,9:00,85.1,136.4,120,1401,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,60,25,516,28,16,25,60,10,516,16,16,10,-9900,99,-9900,99,-9900,99,0.5,3,0.037,1,0.020,1,0.293,51,0.42,0
2010-11-20,10:00,80.1,149.6,241,1401,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,144,25,692,28,25,25,144,10,692,16,25,10,-9900,99,-9900,99,-9900,99,0.5,51,0.037,1,0.020,1,0.292,51,0.42,0
2010-11-20,11:00,76.8,163.6,321,1401,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,207,25,771,28,30,25,207,10,771,16,30,10,-9900,99,-9900,99,-9900,99,0.5,51,0.037,1,0.020,1,0.291,51,0.42,0
2010-11-20,12:00,75.4,178.1,352,1401,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,232,25,795,28,32,25,232,10,795,16,32,10,-9900,99,-9900,99,-9900,99,0.6,3,0.037,1,0.020,1,0.290,51,0.42,0
2010-11-20,13:00,76.2,192.6,334,1401,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,84,25,0,28,84,25,217,10,779,16,31,10,-9900,99,-9900,99,-9900,99,0.6,51,0.037,1,0.020,1,0.290,51,0.42,0
2010-11-20,14:00,79.1,206.7,266,1401,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,66,25,0,28,66,25,163,10,716,16,27,10,-9900,99,-9900,99,-9900,99,0.6,51,0.037,1,0.020,1,0.289,51,0.42,0
2010-11-20,15:00,83.7,220.2,155,1401,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,68,25,23,28,66,25,82,10,569,16,19,10,-9900,99,-9900,99,-9900,99,0.6,3,0.037,1,0.020,1,0.288,51,0.42,0
2010-11-20,16:00,88.2,230.3,26,829,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,25,0,28,4,25,11,10,241,16,4,10,-9900,99,-9900,99,-9900,99,0.7,51,0.037,1,0.020,1,0.287,51,0.42,0
2010-11-20,17:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.037,1,0.020,1,0.286,51,0.42,0
2010-11-20,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.037,1,0.020,1,0.285,51,0.42,0
2010-11-20,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.037,1,0.020,1,0.284,51,0.42,0
2010-11-20,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.037,1,0.020,1,0.283,51,0.42,0
2010-11-20,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.037,1,0.020,1,0.282,51,0.42,0
2010-11-20,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.037,1,0.020,1,0.281,51,0.42,0
2010-11-20,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,51,0.037,1,0.020,1,0.280,51,0.42,0
2010-11-20,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.037,1,0.020,1,0.279,51,0.42,0
2010-11-21,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.037,1,0.020,1,0.278,2,0.42,0
2010-11-21,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.037,1,0.020,1,0.278,51,0.42,0
2010-11-21,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.037,1,0.020,1,0.277,51,0.42,0
2010-11-21,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.037,1,0.020,1,0.277,51,0.42,0
2010-11-21,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.037,1,0.020,1,0.277,51,0.42,0
2010-11-21,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.037,1,0.020,1,0.276,51,0.42,0
2010-11-21,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.037,1,0.020,1,0.276,51,0.42,0
2010-11-21,8:00,89.1,128.1,7,432,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,25,142,28,1,25,3,10,142,16,1,10,-9900,99,-9900,99,-9900,99,0.7,51,0.037,1,0.020,1,0.275,51,0.42,0
2010-11-21,9:00,85.3,136.4,115,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,57,25,503,28,15,25,57,10,503,16,15,10,-9900,99,-9900,99,-9900,99,0.7,3,0.037,1,0.020,1,0.275,51,0.42,0
2010-11-21,10:00,80.3,149.6,236,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,139,25,682,28,25,25,139,10,682,16,25,10,-9900,99,-9900,99,-9900,99,0.7,51,0.037,1,0.020,1,0.275,51,0.42,0
2010-11-21,11:00,77.0,163.6,315,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,201,25,763,28,30,25,201,10,763,16,30,10,-9900,99,-9900,99,-9900,99,0.7,51,0.037,1,0.020,1,0.274,51,0.42,0
2010-11-21,12:00,75.7,178.0,347,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,227,25,790,28,32,25,227,10,790,16,32,10,-9900,99,-9900,99,-9900,99,0.7,3,0.037,1,0.020,1,0.274,51,0.42,0
2010-11-21,13:00,76.4,192.5,329,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,212,25,775,28,31,25,212,10,775,16,31,10,-9900,99,-9900,99,-9900,99,0.7,51,0.037,1,0.020,1,0.274,51,0.42,0
2010-11-21,14:00,79.2,206.6,261,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,159,25,711,28,26,25,159,10,711,16,26,10,-9900,99,-9900,99,-9900,99,0.7,51,0.037,1,0.020,1,0.273,51,0.42,0
2010-11-21,15:00,83.8,220.0,150,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,79,25,564,28,19,25,79,10,564,16,19,10,-9900,99,-9900,99,-9900,99,0.7,3,0.037,1,0.020,1,0.273,51,0.42,0
2010-11-21,16:00,88.3,230.1,24,806,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,9,25,142,28,5,25,10,10,236,16,3,10,-9900,99,-9900,99,-9900,99,0.7,51,0.037,1,0.020,1,0.272,51,0.42,0
2010-11-21,17:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.037,1,0.020,1,0.272,51,0.42,0
2010-11-21,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.037,1,0.020,1,0.272,51,0.42,0
2010-11-21,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.037,1,0.020,1,0.271,51,0.42,0
2010-11-21,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.037,1,0.020,1,0.271,51,0.42,0
2010-11-21,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,3,0.037,1,0.020,1,0.271,51,0.42,0
2010-11-21,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.037,1,0.020,1,0.270,51,0.42,0
2010-11-21,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.037,1,0.020,1,0.270,51,0.42,0
2010-11-21,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.037,1,0.020,1,0.269,51,0.42,0
2010-11-22,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.037,1,0.020,1,0.269,2,0.42,0
2010-11-22,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.037,1,0.020,1,0.268,51,0.42,0
2010-11-22,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.037,1,0.020,1,0.266,51,0.42,0
2010-11-22,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.037,1,0.020,1,0.265,51,0.42,0
2010-11-22,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.037,1,0.020,1,0.264,51,0.42,0
2010-11-22,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.037,1,0.020,1,0.263,51,0.42,0
2010-11-22,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.037,1,0.020,1,0.261,51,0.42,0
2010-11-22,8:00,89.2,128.4,5,386,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,2,25,111,28,1,25,2,10,111,16,1,10,-9900,99,-9900,99,-9900,99,0.2,51,0.037,1,0.029,1,0.260,51,0.42,0
2010-11-22,9:00,85.5,136.4,110,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,54,25,472,28,17,25,54,10,472,16,17,10,-9900,99,-9900,99,-9900,99,0.2,3,0.037,1,0.029,1,0.259,51,0.42,0
2010-11-22,10:00,80.5,149.6,230,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,138,25,671,28,28,25,138,10,671,16,28,10,-9900,99,-9900,99,-9900,99,0.2,51,0.037,1,0.029,1,0.257,51,0.42,0
2010-11-22,11:00,77.2,163.6,310,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,201,25,759,28,33,25,201,10,759,16,33,10,-9900,99,-9900,99,-9900,99,0.2,51,0.037,1,0.029,1,0.256,51,0.42,0
2010-11-22,12:00,75.9,177.9,342,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,228,25,787,28,36,25,228,10,787,16,36,10,-9900,99,-9900,99,-9900,99,0.2,3,0.037,1,0.029,1,0.255,51,0.42,0
2010-11-22,13:00,76.6,192.4,324,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,213,25,773,28,34,25,213,10,773,16,34,10,-9900,99,-9900,99,-9900,99,0.2,51,0.037,1,0.029,1,0.253,51,0.42,0
2010-11-22,14:00,79.4,206.5,257,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,159,25,706,28,30,25,159,10,706,16,30,10,-9900,99,-9900,99,-9900,99,0.2,51,0.037,1,0.029,1,0.252,51,0.42,0
2010-11-22,15:00,84.0,219.9,146,1402,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,78,25,544,28,21,25,78,10,544,16,21,10,-9900,99,-9900,99,-9900,99,0.2,3,0.037,1,0.029,1,0.251,51,0.42,0
2010-11-22,16:00,88.4,229.8,22,783,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,9,25,202,28,3,25,9,10,202,16,3,10,-9900,99,-9900,99,-9900,99,0.2,51,0.037,1,0.029,1,0.250,51,0.42,0
2010-11-22,17:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.037,1,0.029,1,0.248,51,0.42,0
2010-11-22,18:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.037,1,0.029,1,0.247,51,0.42,0
2010-11-22,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.037,1,0.029,1,0.246,51,0.42,0
2010-11-22,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.037,1,0.029,1,0.244,51,0.42,0
2010-11-22,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.037,1,0.029,1,0.243,51,0.42,0
2010-11-22,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,51,0.037,1,0.029,1,0.242,51,0.42,0
2010-11-22,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,51,0.037,1,0.029,1,0.241,51,0.42,0
2010-11-22,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,3,0.037,1,0.029,1,0.239,51,0.42,0
2010-11-23,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.037,1,0.029,1,0.238,2,0.42,0
2010-11-23,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.037,1,0.029,1,0.239,51,0.42,0
2010-11-23,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,3,0.037,1,0.029,1,0.239,51,0.42,0
2010-11-23,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.037,1,0.029,1,0.240,51,0.42,0
2010-11-23,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,51,0.037,1,0.029,1,0.241,51,0.42,0
2010-11-23,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.037,1,0.029,1,0.242,51,0.42,0
2010-11-23,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.037,1,0.029,1,0.242,51,0.42,0
2010-11-23,8:00,89.3,128.6,4,339,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,1,28,4,31,1,28,1,10,35,16,0,10,-9900,99,-9900,99,-9900,99,1.5,51,0.037,1,0.062,1,0.243,51,0.42,0
2010-11-23,9:00,85.7,136.5,105,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,22,28,11,31,22,28,43,10,288,16,22,10,-9900,99,-9900,99,-9900,99,1.6,3,0.037,1,0.062,1,0.244,51,0.42,0
2010-11-23,10:00,80.8,149.6,225,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,59,28,27,31,55,28,118,10,504,16,37,10,-9900,99,-9900,99,-9900,99,1.6,51,0.037,1,0.062,1,0.244,51,0.42,0
2010-11-23,11:00,77.4,163.5,305,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,106,28,32,31,99,28,176,10,604,16,44,10,-9900,99,-9900,99,-9900,99,1.6,51,0.037,1,0.062,1,0.245,51,0.42,0
2010-11-23,12:00,76.1,177.9,337,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,102,28,23,31,96,28,200,10,637,16,47,10,-9900,99,-9900,99,-9900,99,1.6,3,0.037,1,0.062,1,0.246,51,0.42,0
2010-11-23,13:00,76.8,192.3,320,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,52,28,5,31,50,28,186,10,619,16,46,10,-9900,99,-9900,99,-9900,99,1.7,51,0.037,1,0.062,1,0.247,51,0.42,0
2010-11-23,14:00,79.6,206.3,253,1403,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,61,28,0,31,61,28,137,10,540,16,40,10,-9900,99,-9900,99,-9900,99,1.7,51,0.037,1,0.062,1,0.247,51,0.42,0
